title_id,beneficiary_id,village_id,right_type,status,area_hectares,application_date,approval_date,survey_number,gps_coordinates,forest_division,forest_range,forest_beat,gram_sabha_resolution_date,sdlc_recommendation_date,dlc_approval_date,title_deed_number,remarks
FRA_TITLE_00007701,FRA_00007272,VIL_000363,CR,Pending,8.41,2023-04-28,2025-09-22,SUR_499/28,VIL_000363_60,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2023-09-22,2024-08-21,2025-09-26,DEED_007701,Pending Survey
FRA_TITLE_00007702,FRA_00007273,VIL_000363,CR,Approved,3.16,2023-12-01,2024-02-07,SUR_327/50,VIL_000363_73,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-04-18,2025-09-13,2025-09-26,,Approved
FRA_TITLE_00007703,FRA_00007273,VIL_000363,IFR,Approved,1.59,2025-05-07,,SUR_970/21,VIL_000363_12,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2023-10-05,2025-07-29,2025-09-26,DEED_007703,Pending Survey
FRA_TITLE_00007704,FRA_00007274,VIL_000363,CFR,Approved,7.36,2024-05-30,2024-11-26,SUR_378/20,VIL_000363_69,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-11-24,2025-08-17,2025-09-26,,Approved
FRA_TITLE_00007705,FRA_00007275,VIL_000363,IFR,Approved,3.86,2023-04-19,2024-07-16,SUR_101/1,VIL_000363_2,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2024-03-05,2023-12-04,2025-09-26,DEED_007705,Complete Documentation
FRA_TITLE_00007706,FRA_00007277,VIL_000363,IFR,Approved,2.47,2024-01-19,2023-11-02,SUR_570/9,VIL_000363_52,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-05-12,2024-08-09,,DEED_007706,Complete Documentation
FRA_TITLE_00007707,FRA_00007280,VIL_000363,CR,Pending,6.54,2022-11-09,2025-08-20,SUR_802/1,VIL_000363_8,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2024-09-16,2024-01-26,2025-09-26,,Complete Documentation
FRA_TITLE_00007708,FRA_00007281,VIL_000363,CFR,Approved,4.09,2022-12-25,2025-04-25,SUR_922/18,VIL_000363_64,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-09-05,2025-05-11,2025-09-26,DEED_007708,Pending Survey
FRA_TITLE_00007709,FRA_00007282,VIL_000363,CR,Pending,6.2,2025-07-04,2024-09-04,SUR_131/43,VIL_000363_56,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-07-11,2024-02-25,,DEED_007709,Under Verification
FRA_TITLE_00007710,FRA_00007284,VIL_000363,CR,Pending,3.73,2023-07-05,2025-06-16,SUR_658/42,VIL_000363_87,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-04-22,2024-05-14,2025-09-26,DEED_007710,Pending Survey
FRA_TITLE_00007711,FRA_00007285,VIL_000363,CR,Approved,7.78,2023-07-25,2025-04-27,SUR_688/46,VIL_000363_16,Mandla_Forest_Division,Mandla_Range_5,Beat_9,2024-02-27,2024-04-10,2025-09-26,DEED_007711,Under Verification
FRA_TITLE_00007712,FRA_00007285,VIL_000363,IFR,Pending,3.33,2025-04-04,2024-07-02,SUR_911/29,VIL_000363_68,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2023-12-14,2023-10-20,2025-09-26,,Complete Documentation
FRA_TITLE_00007713,FRA_00007285,VIL_000363,CFR,Pending,0.82,2023-12-13,2024-04-14,SUR_987/8,VIL_000363_36,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2023-01-29,2024-01-08,,DEED_007713,Approved
FRA_TITLE_00007714,FRA_00007286,VIL_000363,CFR,Approved,0.92,2023-04-22,,SUR_225/50,VIL_000363_52,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2023-10-18,2025-03-06,2025-09-26,,Approved
FRA_TITLE_00007715,FRA_00007286,VIL_000363,IFR,Pending,3.22,2022-11-17,,SUR_772/32,VIL_000363_88,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-03-27,2025-02-17,,DEED_007715,Under Verification
FRA_TITLE_00007716,FRA_00007286,VIL_000363,CFR,Approved,9.86,2023-11-24,,SUR_451/3,VIL_000363_54,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-03-28,2024-09-14,,DEED_007716,Pending Survey
FRA_TITLE_00007717,FRA_00007287,VIL_000363,IFR,Rejected,0.82,2023-11-21,2023-10-09,SUR_877/15,VIL_000363_58,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-04-06,2024-12-06,2025-09-26,DEED_007717,Complete Documentation
FRA_TITLE_00007718,FRA_00007288,VIL_000363,IFR,Approved,3.33,2023-03-12,2024-04-02,SUR_513/8,VIL_000363_26,Mandla_Forest_Division,Mandla_Range_1,Beat_7,2023-12-13,2024-11-18,,,Under Verification
FRA_TITLE_00007719,FRA_00007289,VIL_000363,CFR,Approved,0.91,2023-04-27,2024-02-23,SUR_442/28,VIL_000363_38,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-02-05,2024-03-14,,,Pending Survey
FRA_TITLE_00007720,FRA_00007290,VIL_000363,IFR,Rejected,0.55,2024-07-30,,SUR_768/47,VIL_000363_76,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-12-22,2023-09-27,,DEED_007720,Under Verification
FRA_TITLE_00007721,FRA_00007291,VIL_000363,CR,Approved,6.5,2025-03-30,,SUR_257/25,VIL_000363_63,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-03-23,2024-08-28,,,Under Verification
FRA_TITLE_00007722,FRA_00007291,VIL_000363,IFR,Rejected,1.28,2023-09-10,2024-11-09,SUR_897/9,VIL_000363_96,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2023-06-05,2025-06-06,2025-09-26,DEED_007722,Approved
FRA_TITLE_00007723,FRA_00007292,VIL_000363,CR,Approved,9.1,2024-12-13,2024-09-23,SUR_175/45,VIL_000363_61,Mandla_Forest_Division,Mandla_Range_4,Beat_9,2023-07-09,2024-01-12,,DEED_007723,Pending Survey
FRA_TITLE_00007724,FRA_00007292,VIL_000363,IFR,Pending,1.17,2024-06-06,,SUR_331/33,VIL_000363_10,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-04-22,2025-06-25,,DEED_007724,Pending Survey
FRA_TITLE_00007725,FRA_00007293,VIL_000363,CR,Under_Review,2.43,2025-01-07,2024-11-20,SUR_932/20,VIL_000363_6,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2024-01-09,2023-11-21,,,Complete Documentation
FRA_TITLE_00007726,FRA_00007293,VIL_000363,CFR,Approved,2.48,2023-09-09,,SUR_491/7,VIL_000363_60,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-04-09,2025-02-25,2025-09-26,,Pending Survey
FRA_TITLE_00007727,FRA_00007295,VIL_000363,IFR,Approved,1.49,2024-12-28,,SUR_225/40,VIL_000363_65,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2023-08-11,2024-12-26,2025-09-26,DEED_007727,Pending Survey
FRA_TITLE_00007728,FRA_00007295,VIL_000363,IFR,Rejected,2.99,2023-07-17,2024-06-04,SUR_395/7,VIL_000363_17,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-07-11,2025-02-08,2025-09-26,,Complete Documentation
FRA_TITLE_00007729,FRA_00007295,VIL_000363,IFR,Approved,0.89,2024-04-01,2025-03-12,SUR_395/23,VIL_000363_71,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2024-02-04,2025-05-26,,,Pending Survey
FRA_TITLE_00007730,FRA_00007296,VIL_000364,CR,Approved,4.07,2023-12-02,,SUR_359/27,VIL_000364_86,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-12-25,2025-05-19,,,Complete Documentation
FRA_TITLE_00007731,FRA_00007297,VIL_000364,CR,Approved,9.71,2025-06-14,2025-06-12,SUR_786/44,VIL_000364_40,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2023-09-11,2024-07-27,2025-09-26,DEED_007731,Complete Documentation
FRA_TITLE_00007732,FRA_00007298,VIL_000364,IFR,Rejected,1.86,2023-01-01,,SUR_789/22,VIL_000364_67,Mandla_Forest_Division,Mandla_Range_2,Beat_4,2023-01-10,2025-04-20,,,Pending Survey
FRA_TITLE_00007733,FRA_00007298,VIL_000364,CFR,Rejected,2.19,2025-05-16,2024-06-23,SUR_555/8,VIL_000364_99,Mandla_Forest_Division,Mandla_Range_2,Beat_8,2023-05-27,2025-09-13,2025-09-26,DEED_007733,Under Verification
FRA_TITLE_00007734,FRA_00007299,VIL_000364,CFR,Approved,4.64,2024-06-17,2024-04-29,SUR_218/43,VIL_000364_36,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2024-07-30,2025-01-28,2025-09-26,,Under Verification
FRA_TITLE_00007735,FRA_00007299,VIL_000364,CFR,Approved,2.07,2022-10-23,,SUR_861/46,VIL_000364_50,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2023-10-28,2025-01-19,2025-09-26,,Approved
FRA_TITLE_00007736,FRA_00007300,VIL_000364,IFR,Pending,3.27,2022-12-03,,SUR_279/45,VIL_000364_23,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2024-02-09,2024-10-23,,DEED_007736,Pending Survey
FRA_TITLE_00007737,FRA_00007302,VIL_000364,CFR,Pending,7.28,2025-06-05,,SUR_447/43,VIL_000364_42,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2024-05-29,2023-11-24,,DEED_007737,Complete Documentation
FRA_TITLE_00007738,FRA_00007303,VIL_000364,IFR,Approved,2.43,2022-10-13,2025-05-09,SUR_610/35,VIL_000364_26,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-01-17,2025-05-25,2025-09-26,,Approved
FRA_TITLE_00007739,FRA_00007306,VIL_000364,CFR,Approved,3.19,2024-05-02,2024-10-10,SUR_242/33,VIL_000364_41,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-03-16,2023-12-15,2025-09-26,DEED_007739,Pending Survey
FRA_TITLE_00007740,FRA_00007307,VIL_000364,IFR,Approved,3.55,2024-10-13,2024-03-27,SUR_493/35,VIL_000364_26,Mandla_Forest_Division,Mandla_Range_4,Beat_5,2023-04-24,2024-04-08,,DEED_007740,Complete Documentation
FRA_TITLE_00007741,FRA_00007308,VIL_000365,IFR,Approved,2.44,2025-05-01,2024-07-09,SUR_735/10,VIL_000365_27,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-01-16,2025-07-27,,DEED_007741,Pending Survey
FRA_TITLE_00007742,FRA_00007310,VIL_000365,IFR,Approved,2.81,2024-04-12,2023-11-12,SUR_135/27,VIL_000365_33,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-03-22,2025-01-16,2025-09-26,,Pending Survey
FRA_TITLE_00007743,FRA_00007311,VIL_000365,CFR,Approved,1.85,2023-03-15,2023-10-21,SUR_725/35,VIL_000365_40,Mandla_Forest_Division,Mandla_Range_1,Beat_5,2023-10-05,2024-12-14,,DEED_007743,Under Verification
FRA_TITLE_00007744,FRA_00007312,VIL_000365,CFR,Approved,4.43,2024-11-29,2024-01-20,SUR_741/39,VIL_000365_98,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2023-04-19,2025-04-17,2025-09-26,DEED_007744,Under Verification
FRA_TITLE_00007745,FRA_00007313,VIL_000365,CFR,Approved,1.32,2023-07-16,2024-07-26,SUR_661/6,VIL_000365_19,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-07-23,2023-12-19,2025-09-26,DEED_007745,Under Verification
FRA_TITLE_00007746,FRA_00007313,VIL_000365,CFR,Under_Review,4.69,2025-05-14,2025-08-26,SUR_308/38,VIL_000365_10,Mandla_Forest_Division,Mandla_Range_2,Beat_3,2022-12-13,2025-01-27,2025-09-26,,Pending Survey
FRA_TITLE_00007747,FRA_00007314,VIL_000365,CR,Approved,8.48,2025-05-17,2024-05-03,SUR_204/44,VIL_000365_15,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-10-13,2024-10-24,2025-09-26,,Under Verification
FRA_TITLE_00007748,FRA_00007314,VIL_000365,CFR,Approved,3.23,2025-05-05,,SUR_495/32,VIL_000365_60,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2023-01-21,2024-06-01,,,Complete Documentation
FRA_TITLE_00007749,FRA_00007318,VIL_000365,IFR,Approved,3.53,2025-03-06,,SUR_814/27,VIL_000365_93,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-11-25,2025-04-12,2025-09-26,DEED_007749,Under Verification
FRA_TITLE_00007750,FRA_00007319,VIL_000365,CR,Approved,4.77,2024-11-27,2024-08-22,SUR_817/46,VIL_000365_18,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2024-05-03,2024-02-02,,,Under Verification
FRA_TITLE_00007751,FRA_00007320,VIL_000365,IFR,Under_Review,1.27,2022-12-16,2024-01-04,SUR_985/13,VIL_000365_16,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2022-10-08,2024-08-21,2025-09-26,DEED_007751,Pending Survey
FRA_TITLE_00007752,FRA_00007321,VIL_000365,CR,Pending,2.43,2022-10-28,2023-10-28,SUR_228/13,VIL_000365_19,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2024-03-20,2023-10-17,2025-09-26,DEED_007752,Complete Documentation
FRA_TITLE_00007753,FRA_00007321,VIL_000365,IFR,Pending,3.53,2025-04-29,,SUR_242/41,VIL_000365_39,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2023-11-17,2025-04-23,2025-09-26,DEED_007753,Under Verification
FRA_TITLE_00007754,FRA_00007323,VIL_000365,CR,Approved,3.62,2023-11-17,,SUR_840/4,VIL_000365_15,Mandla_Forest_Division,Mandla_Range_4,Beat_10,2024-02-28,2025-05-02,2025-09-26,DEED_007754,Approved
FRA_TITLE_00007755,FRA_00007323,VIL_000365,IFR,Under_Review,3.87,2023-05-10,,SUR_180/49,VIL_000365_19,Mandla_Forest_Division,Mandla_Range_2,Beat_10,2023-08-20,2025-09-15,,DEED_007755,Complete Documentation
FRA_TITLE_00007756,FRA_00007324,VIL_000365,CR,Approved,4.66,2025-08-14,,SUR_290/37,VIL_000365_26,Mandla_Forest_Division,Mandla_Range_1,Beat_4,2024-05-26,2024-05-10,,DEED_007756,Pending Survey
FRA_TITLE_00007757,FRA_00007326,VIL_000365,IFR,Under_Review,0.85,2023-12-13,,SUR_754/20,VIL_000365_90,Mandla_Forest_Division,Mandla_Range_1,Beat_7,2024-02-20,2024-12-07,,DEED_007757,Pending Survey
FRA_TITLE_00007758,FRA_00007326,VIL_000365,CR,Rejected,4.22,2025-07-28,2023-11-22,SUR_798/18,VIL_000365_47,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-11-26,2025-03-31,2025-09-26,DEED_007758,Approved
FRA_TITLE_00007759,FRA_00007327,VIL_000365,CFR,Under_Review,9.37,2025-03-08,,SUR_423/5,VIL_000365_32,Mandla_Forest_Division,Mandla_Range_5,Beat_5,2024-04-03,2025-08-21,2025-09-26,,Complete Documentation
FRA_TITLE_00007760,FRA_00007328,VIL_000365,IFR,Approved,0.72,2022-10-10,,SUR_218/19,VIL_000365_38,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2023-09-27,2025-02-01,,DEED_007760,Approved
FRA_TITLE_00007761,FRA_00007328,VIL_000365,CFR,Under_Review,4.54,2024-06-30,2024-05-09,SUR_628/2,VIL_000365_76,Mandla_Forest_Division,Mandla_Range_3,Beat_3,2024-02-16,2024-01-20,,DEED_007761,Complete Documentation
FRA_TITLE_00007762,FRA_00007329,VIL_000365,CR,Approved,0.84,2023-08-30,2025-02-12,SUR_564/9,VIL_000365_19,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2023-03-06,2023-11-30,,DEED_007762,Under Verification
FRA_TITLE_00007763,FRA_00007329,VIL_000365,CR,Under_Review,9.75,2023-11-27,2024-04-03,SUR_529/8,VIL_000365_39,Mandla_Forest_Division,Mandla_Range_1,Beat_9,2023-09-20,2024-10-01,,,Pending Survey
FRA_TITLE_00007764,FRA_00007331,VIL_000365,IFR,Under_Review,2.86,2024-02-13,,SUR_262/10,VIL_000365_93,Mandla_Forest_Division,Mandla_Range_3,Beat_6,2023-08-03,2025-09-16,2025-09-26,DEED_007764,Under Verification
FRA_TITLE_00007765,FRA_00007331,VIL_000365,CFR,Pending,8.51,2024-12-06,2023-10-17,SUR_339/30,VIL_000365_1,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2023-11-08,2024-12-27,2025-09-26,,Under Verification
FRA_TITLE_00007766,FRA_00007331,VIL_000365,CFR,Pending,6.74,2022-11-12,2024-04-22,SUR_119/42,VIL_000365_98,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2023-11-06,2024-02-08,2025-09-26,DEED_007766,Approved
FRA_TITLE_00007767,FRA_00007333,VIL_000365,IFR,Pending,0.55,2024-01-25,2024-09-20,SUR_119/2,VIL_000365_83,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2023-02-02,2025-04-19,,DEED_007767,Complete Documentation
FRA_TITLE_00007768,FRA_00007335,VIL_000366,IFR,Approved,2.38,2025-09-20,2025-05-17,SUR_176/45,VIL_000366_26,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2024-08-16,2025-03-19,,DEED_007768,Under Verification
FRA_TITLE_00007769,FRA_00007336,VIL_000366,CR,Approved,6.12,2024-10-06,2024-04-02,SUR_793/12,VIL_000366_88,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2024-02-16,2025-04-19,,,Approved
FRA_TITLE_00007770,FRA_00007337,VIL_000366,CFR,Rejected,7.43,2024-04-23,,SUR_840/15,VIL_000366_44,Mandla_Forest_Division,Mandla_Range_1,Beat_6,2024-07-21,2025-07-28,2025-09-26,,Approved
FRA_TITLE_00007771,FRA_00007338,VIL_000366,CFR,Pending,4.99,2023-09-30,2025-05-04,SUR_371/19,VIL_000366_75,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-07-01,2024-11-29,2025-09-26,DEED_007771,Pending Survey
FRA_TITLE_00007772,FRA_00007339,VIL_000366,CFR,Approved,6.35,2024-07-15,2024-01-02,SUR_134/18,VIL_000366_1,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2024-06-09,2024-01-24,2025-09-26,,Approved
FRA_TITLE_00007773,FRA_00007340,VIL_000366,IFR,Rejected,3.76,2023-08-14,,SUR_286/12,VIL_000366_73,Mandla_Forest_Division,Mandla_Range_5,Beat_1,2024-07-28,2024-12-21,,DEED_007773,Pending Survey
FRA_TITLE_00007774,FRA_00007342,VIL_000366,CR,Rejected,2.13,2024-03-14,2025-03-23,SUR_835/2,VIL_000366_25,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2022-11-02,2024-08-16,2025-09-26,,Approved
FRA_TITLE_00007775,FRA_00007343,VIL_000366,CR,Rejected,2.06,2025-02-16,2023-12-24,SUR_877/46,VIL_000366_98,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2023-11-08,2024-06-22,2025-09-26,,Under Verification
FRA_TITLE_00007776,FRA_00007344,VIL_000366,CR,Approved,2.41,2024-05-21,2025-05-06,SUR_980/27,VIL_000366_44,Mandla_Forest_Division,Mandla_Range_4,Beat_2,2024-08-31,2025-07-07,,DEED_007776,Approved
FRA_TITLE_00007777,FRA_00007345,VIL_000366,CR,Approved,5.08,2023-05-28,2023-11-21,SUR_323/36,VIL_000366_64,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2022-12-09,2024-05-24,2025-09-26,DEED_007777,Pending Survey
FRA_TITLE_00007778,FRA_00007346,VIL_000366,CR,Rejected,7.0,2024-06-27,2024-10-07,SUR_386/23,VIL_000366_63,Mandla_Forest_Division,Mandla_Range_3,Beat_10,2024-09-13,2024-07-29,2025-09-26,,Complete Documentation
FRA_TITLE_00007779,FRA_00007346,VIL_000366,IFR,Approved,1.01,2025-05-02,2023-12-30,SUR_483/25,VIL_000366_3,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2023-01-16,2024-01-31,2025-09-26,DEED_007779,Under Verification
FRA_TITLE_00007780,FRA_00007346,VIL_000366,CR,Approved,9.98,2024-01-27,2025-08-04,SUR_803/43,VIL_000366_84,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2024-01-09,2024-10-08,,DEED_007780,Complete Documentation
FRA_TITLE_00007781,FRA_00007347,VIL_000366,CFR,Under_Review,0.62,2025-05-07,2025-04-17,SUR_626/8,VIL_000366_52,Mandla_Forest_Division,Mandla_Range_4,Beat_6,2024-06-07,2024-06-06,,DEED_007781,Complete Documentation
FRA_TITLE_00007782,FRA_00007347,VIL_000366,IFR,Rejected,0.96,2023-12-22,2025-08-15,SUR_765/5,VIL_000366_16,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2023-03-06,2025-04-27,,DEED_007782,Approved
FRA_TITLE_00007783,FRA_00007349,VIL_000366,CFR,Approved,7.2,2024-12-29,2025-03-31,SUR_850/32,VIL_000366_39,Mandla_Forest_Division,Mandla_Range_1,Beat_1,2022-12-20,2024-09-03,2025-09-26,,Complete Documentation
FRA_TITLE_00007784,FRA_00007351,VIL_000367,CR,Approved,7.01,2025-08-09,,SUR_705/12,VIL_000367_62,Mandla_Forest_Division,Mandla_Range_3,Beat_7,2023-03-16,2023-10-05,,DEED_007784,Under Verification
FRA_TITLE_00007785,FRA_00007353,VIL_000367,CR,Under_Review,0.93,2025-06-01,,SUR_230/27,VIL_000367_100,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2024-09-16,2024-11-02,2025-09-26,,Under Verification
FRA_TITLE_00007786,FRA_00007355,VIL_000367,CFR,Approved,7.51,2025-02-23,2024-02-15,SUR_536/47,VIL_000367_30,Mandla_Forest_Division,Mandla_Range_5,Beat_7,2024-09-15,2025-06-09,2025-09-26,DEED_007786,Approved
FRA_TITLE_00007787,FRA_00007357,VIL_000367,CFR,Approved,2.96,2024-01-06,2024-08-18,SUR_228/5,VIL_000367_72,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-06-23,2025-08-16,,DEED_007787,Approved
FRA_TITLE_00007788,FRA_00007357,VIL_000367,CR,Under_Review,1.17,2024-09-30,,SUR_272/6,VIL_000367_92,Mandla_Forest_Division,Mandla_Range_5,Beat_8,2023-04-02,2024-06-28,,,Complete Documentation
FRA_TITLE_00007789,FRA_00007358,VIL_000367,CFR,Rejected,2.62,2023-06-22,2024-12-26,SUR_898/8,VIL_000367_19,Mandla_Forest_Division,Mandla_Range_4,Beat_7,2023-03-30,2024-05-18,2025-09-26,,Complete Documentation
FRA_TITLE_00007790,FRA_00007359,VIL_000367,IFR,Approved,1.91,2023-04-18,2024-03-31,SUR_743/40,VIL_000367_21,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2023-05-15,2024-02-29,,DEED_007790,Complete Documentation
FRA_TITLE_00007791,FRA_00007360,VIL_000367,IFR,Rejected,1.1,2024-04-28,2024-05-14,SUR_127/22,VIL_000367_92,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-12-01,2024-06-28,2025-09-26,DEED_007791,Approved
FRA_TITLE_00007792,FRA_00007362,VIL_000367,CFR,Pending,2.26,2024-01-24,,SUR_300/21,VIL_000367_39,Mandla_Forest_Division,Mandla_Range_2,Beat_2,2024-08-05,2023-12-22,2025-09-26,DEED_007792,Under Verification
FRA_TITLE_00007793,FRA_00007362,VIL_000367,CFR,Pending,2.29,2023-03-09,2024-05-19,SUR_162/19,VIL_000367_19,Mandla_Forest_Division,Mandla_Range_5,Beat_4,2024-08-05,2024-04-19,,,Pending Survey
FRA_TITLE_00007794,FRA_00007363,VIL_000367,CR,Approved,7.87,2025-05-15,2024-08-05,SUR_891/19,VIL_000367_78,Mandla_Forest_Division,Mandla_Range_3,Beat_4,2024-08-03,2025-01-23,2025-09-26,DEED_007794,Pending Survey
FRA_TITLE_00007795,FRA_00007364,VIL_000367,CR,Rejected,9.03,2023-11-07,,SUR_530/36,VIL_000367_8,Mandla_Forest_Division,Mandla_Range_3,Beat_8,2024-07-06,2024-04-27,,DEED_007795,Approved
FRA_TITLE_00007796,FRA_00007365,VIL_000367,IFR,Approved,2.7,2023-12-21,,SUR_375/26,VIL_000367_26,Mandla_Forest_Division,Mandla_Range_1,Beat_8,2022-12-16,2025-01-02,,,Approved
FRA_TITLE_00007797,FRA_00007365,VIL_000367,IFR,Approved,1.53,2025-07-23,2024-12-12,SUR_662/16,VIL_000367_55,Mandla_Forest_Division,Mandla_Range_1,Beat_2,2023-12-22,2023-11-26,2025-09-26,DEED_007797,Under Verification
FRA_TITLE_00007798,FRA_00007365,VIL_000367,CFR,Approved,5.16,2023-01-06,,SUR_725/38,VIL_000367_45,Mandla_Forest_Division,Mandla_Range_5,Beat_6,2023-05-20,2025-03-16,2025-09-26,,Complete Documentation
FRA_TITLE_00007799,FRA_00007367,VIL_000367,CFR,Approved,2.74,2025-03-13,2023-11-28,SUR_306/4,VIL_000367_88,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2023-07-24,2024-12-09,2025-09-26,,Complete Documentation
FRA_TITLE_00007800,FRA_00007368,VIL_000367,CR,Approved,5.23,2024-09-10,2025-07-11,SUR_240/41,VIL_000367_43,Mandla_Forest_Division,Mandla_Range_2,Beat_5,2023-12-05,2023-12-21,2025-09-26,,Under Verification
FRA_TITLE_00007801,FRA_00007369,VIL_000367,CR,Approved,6.95,2025-07-30,,SUR_738/17,VIL_000367_14,Mandla_Forest_Division,Mandla_Range_5,Beat_3,2023-05-19,2024-10-13,2025-09-26,DEED_007801,Under Verification
FRA_TITLE_00007802,FRA_00007370,VIL_000367,CFR,Under_Review,1.81,2023-09-15,,SUR_361/35,VIL_000367_81,Mandla_Forest_Division,Mandla_Range_2,Beat_1,2022-12-26,2024-10-02,2025-09-26,,Complete Documentation
FRA_TITLE_00007803,FRA_00007372,VIL_000367,CFR,Approved,6.88,2024-02-07,,SUR_725/35,VIL_000367_7,Mandla_Forest_Division,Mandla_Range_3,Beat_5,2023-08-14,2025-03-26,2025-09-26,,Pending Survey
FRA_TITLE_00007804,FRA_00007373,VIL_000368,CFR,Approved,5.99,2024-06-30,,SUR_269/17,VIL_000368_11,Mandla_Forest_Division,Mandla_Range_4,Beat_8,2023-07-12,2024-01-19,2025-09-26,DEED_007804,Under Verification
FRA_TITLE_00007805,FRA_00007373,VIL_000368,IFR,Approved,3.32,2024-09-27,,SUR_168/31,VIL_000368_70,Mandla_Forest_Division,Mandla_Range_1,Beat_10,2024-04-22,2025-05-24,2025-09-26,DEED_007805,Pending Survey
FRA_TITLE_00007806,FRA_00007374,VIL_000368,CR,Approved,0.91,2023-09-26,,SUR_477/49,VIL_000368_27,Mandla_Forest_Division,Mandla_Range_5,Beat_10,2023-11-23,2025-02-23,2025-09-26,,Under Verification
FRA_TITLE_00007807,FRA_00007376,VIL_000368,IFR,Approved,3.59,2023-09-12,2024-09-30,SUR_989/15,VIL_000368_18,Mandla_Forest_Division,Mandla_Range_4,Beat_1,2024-06-15,2023-10-20,2025-09-26,DEED_007807,Under Verification
FRA_TITLE_00007808,FRA_00007376,VIL_000368,CR,Approved,3.56,2022-10-03,2024-06-17,SUR_106/10,VIL_000368_71,Mandla_Forest_Division,Mandla_Range_2,Beat_6,2024-02-14,2024-04-08,,DEED_007808,Under Verification
FRA_TITLE_00007809,FRA_00007377,VIL_000368,IFR,Approved,2.61,2022-11-12,2025-02-21,SUR_699/26,VIL_000368_92,Mandla_Forest_Division,Mandla_Range_1,Beat_3,2024-02-16,2023-10-03,2025-09-26,DEED_007809,Under Verification
