Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,gp_female_population,gp_male_population,gp_households,villages_in_gp,block_map_id,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000652,493501,Deogaon F.V.,22.30639728,81.09302805,458.0,0.0,426.0,238.0,219.0,88.0,136.0,150.0,83.0,82.0,142887,Bhimouri Vangram,bhimouri vangram,168147.0,22.30639728,81.09302805,915.0,0.0,851.0,477.0,438.0,163.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000247
VIL_000653,493350,Bija,22.53235413,80.76491478,1036.0,3.0,492.0,542.0,494.0,214.0,330.0,328.0,164.0,256.0,142888,Bija,bija,168097.0,22.53235413,80.76491478,2072.0,6.0,984.0,1083.0,989.0,511.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000248
VIL_000654,493351,Kutarwani,22.53235413,80.76491478,1036.0,3.0,492.0,542.0,494.0,214.0,330.0,328.0,164.0,256.0,142888,Bija,bija,168097.0,22.53235413,80.76491478,2072.0,6.0,984.0,1083.0,989.0,511.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000248
VIL_000655,493462,Bhalapuri Ryt.,22.29627736,80.92924512,709.0,0.0,568.0,349.0,360.0,143.0,210.0,206.0,150.0,163.0,142889,Chandgaon,chandgaon,168140.0,22.29627736,80.92924512,2126.0,0.0,1703.0,1046.0,1080.0,490.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000249
VIL_000656,493461,Chhidpuri Alias Chandgaon Ryt.,22.29627736,80.92924512,709.0,0.0,568.0,349.0,360.0,143.0,210.0,206.0,150.0,163.0,142889,Chandgaon,chandgaon,168140.0,22.29627736,80.92924512,2126.0,0.0,1703.0,1046.0,1080.0,490.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000249
VIL_000657,493463,Khamhariya Mal.,22.29627736,80.92924512,709.0,0.0,568.0,349.0,360.0,143.0,210.0,206.0,150.0,163.0,142889,Chandgaon,chandgaon,168140.0,22.29627736,80.92924512,2126.0,0.0,1703.0,1046.0,1080.0,490.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000249
VIL_000658,493392,Amagahan,22.51544368,80.8966407,330.0,0.0,271.0,162.0,168.0,54.0,80.0,108.0,88.0,80.0,142890,Chandwara Rayat,chandwara rayat,168114.0,22.51544368,80.8966407,1319.0,0.0,1085.0,648.0,671.0,319.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000250
VIL_000659,493483,Amgahan F.V.,22.51544368,80.8966407,330.0,0.0,271.0,162.0,168.0,54.0,80.0,108.0,88.0,80.0,142890,Chandwara Rayat,chandwara rayat,168114.0,22.51544368,80.8966407,1319.0,0.0,1085.0,648.0,671.0,319.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000250
VIL_000660,493391,Chandwara Mal.,22.51544368,80.8966407,330.0,0.0,271.0,162.0,168.0,54.0,80.0,108.0,88.0,80.0,142890,Chandwara Rayat,chandwara rayat,168114.0,22.51544368,80.8966407,1319.0,0.0,1085.0,648.0,671.0,319.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000250
VIL_000661,493390,Chandwara Ryt.,22.51544368,80.8966407,330.0,0.0,271.0,162.0,168.0,54.0,80.0,108.0,88.0,80.0,142890,Chandwara Rayat,chandwara rayat,168114.0,22.51544368,80.8966407,1319.0,0.0,1085.0,648.0,671.0,319.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000250
VIL_000662,493360,Chhapartala,22.44985097,80.83294255,783.0,56.0,446.0,389.0,394.0,148.0,228.0,241.0,166.0,214.0,142891,Chhapartala,chhapartala,168101.0,22.44985097,80.83294255,1566.0,111.0,893.0,778.0,788.0,429.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000251
VIL_000663,493361,Sermi Mal.,22.44985097,80.83294255,783.0,56.0,446.0,389.0,394.0,148.0,228.0,241.0,166.0,214.0,142891,Chhapartala,chhapartala,168101.0,22.44985097,80.83294255,1566.0,111.0,893.0,778.0,788.0,429.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000251
VIL_000664,493376,Dadhi Ryt.,22.58268271,80.87566273,791.0,2.0,266.0,384.0,406.0,178.0,254.0,206.0,152.0,192.0,142892,Dadi,dadi,168107.0,22.58268271,80.87566273,1582.0,3.0,531.0,769.0,813.0,385.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000252
VIL_000665,493377,Kareli Ryt.,22.58268271,80.87566273,791.0,2.0,266.0,384.0,406.0,178.0,254.0,206.0,152.0,192.0,142892,Dadi,dadi,168107.0,22.58268271,80.87566273,1582.0,3.0,531.0,769.0,813.0,385.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000252
VIL_000666,493398,Bharkhi Ryt.,22.52130557,80.94797226,849.0,3.0,633.0,430.0,419.0,139.0,217.0,291.0,202.0,182.0,142893,Devridadar,devridadar,168116.0,22.52130557,80.94797226,2548.0,8.0,1900.0,1291.0,1257.0,545.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000253
VIL_000667,493396,Deori Dadar,22.52130557,80.94797226,849.0,3.0,633.0,430.0,419.0,139.0,217.0,291.0,202.0,182.0,142893,Devridadar,devridadar,168116.0,22.52130557,80.94797226,2548.0,8.0,1900.0,1291.0,1257.0,545.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000253
VIL_000668,493397,Harratola Ryt.,22.52130557,80.94797226,849.0,3.0,633.0,430.0,419.0,139.0,217.0,291.0,202.0,182.0,142893,Devridadar,devridadar,168116.0,22.52130557,80.94797226,2548.0,8.0,1900.0,1291.0,1257.0,545.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000253
VIL_000669,493401,Dhangaon Mal.,22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000670,493402,Dhangaon Ryt.,22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000671,493405,Kaudiya Ryt.,22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000672,493404,Kherpani Ryt.(Kerpani),22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000673,493484,Manikpur F.V.,22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000674,493403,Pungaon Ryt.,22.49447489,80.82990488,366.0,0.0,292.0,188.0,178.0,64.0,84.0,124.0,94.0,92.0,142894,Dhangaon Mal,dhangaon mal,168118.0,22.49447489,80.82990488,2196.0,0.0,1750.0,1130.0,1066.0,549.0,6,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000254
VIL_000675,493448,Bijatola,22.4300739,80.84428047,671.0,4.0,434.0,337.0,334.0,148.0,202.0,189.0,131.0,162.0,142895,Ghonta,ghonta,168133.0,22.4300739,80.84428047,2684.0,15.0,1734.0,1349.0,1335.0,648.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000255
VIL_000676,493446,Ghonta Ryt.,22.4300739,80.84428047,671.0,4.0,434.0,337.0,334.0,148.0,202.0,189.0,131.0,162.0,142895,Ghonta,ghonta,168133.0,22.4300739,80.84428047,2684.0,15.0,1734.0,1349.0,1335.0,648.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000255
VIL_000677,493447,Karigahan (Katigahan),22.4300739,80.84428047,671.0,4.0,434.0,337.0,334.0,148.0,202.0,189.0,131.0,162.0,142895,Ghonta,ghonta,168133.0,22.4300739,80.84428047,2684.0,15.0,1734.0,1349.0,1335.0,648.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000255
VIL_000678,493449,Khamhariya Ryt.,22.4300739,80.84428047,671.0,4.0,434.0,337.0,334.0,148.0,202.0,189.0,131.0,162.0,142895,Ghonta,ghonta,168133.0,22.4300739,80.84428047,2684.0,15.0,1734.0,1349.0,1335.0,648.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000255
VIL_000679,493353,Dooba,22.51922994,80.8082956,874.0,62.0,388.0,430.0,444.0,284.0,336.0,146.0,108.0,203.0,142896,Ghutas,ghutas,168098.0,22.51922994,80.8082956,1748.0,123.0,775.0,861.0,887.0,406.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000256
VIL_000680,493352,Ghutas,22.51922994,80.8082956,874.0,62.0,388.0,430.0,444.0,284.0,336.0,146.0,108.0,203.0,142896,Ghutas,ghutas,168098.0,22.51922994,80.8082956,1748.0,123.0,775.0,861.0,887.0,406.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000256
VIL_000681,493499,Baila F.V.,22.29466455,81.05439876,956.0,1.0,774.0,483.0,472.0,172.0,236.0,312.0,236.0,226.0,142897,Harratola Vangram,harratola vangram,168146.0,22.29466455,81.05439876,1911.0,2.0,1548.0,966.0,945.0,451.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000257
VIL_000682,493502,Harra Tola F.V.,22.29466455,81.05439876,956.0,1.0,774.0,483.0,472.0,172.0,236.0,312.0,236.0,226.0,142897,Harratola Vangram,harratola vangram,168146.0,22.29466455,81.05439876,1911.0,2.0,1548.0,966.0,945.0,451.0,2,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000257
VIL_000683,493464,Indri Ryt.,22.30614868,80.95689963,746.0,69.0,560.0,368.0,378.0,147.0,240.0,221.0,138.0,172.0,142898,Indri Rayat,indri rayat,168141.0,22.30614868,80.95689963,2239.0,206.0,1680.0,1104.0,1135.0,515.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000258
VIL_000684,493466,Margaon,22.30614868,80.95689963,746.0,69.0,560.0,368.0,378.0,147.0,240.0,221.0,138.0,172.0,142898,Indri Rayat,indri rayat,168141.0,22.30614868,80.95689963,2239.0,206.0,1680.0,1104.0,1135.0,515.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000258
VIL_000685,493465,Murkuta Ryt.,22.30614868,80.95689963,746.0,69.0,560.0,368.0,378.0,147.0,240.0,221.0,138.0,172.0,142898,Indri Rayat,indri rayat,168141.0,22.30614868,80.95689963,2239.0,206.0,1680.0,1104.0,1135.0,515.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000258
VIL_000686,493487,Darbara F.V.,22.46231282,80.9202571,409.0,0.0,377.0,214.0,196.0,86.0,109.0,128.0,86.0,100.0,142899,Jamgaon,jamgaon,168129.0,22.46231282,80.9202571,1637.0,1.0,1507.0,854.0,783.0,399.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000259
VIL_000687,493439,Dhenko,22.46231282,80.9202571,409.0,0.0,377.0,214.0,196.0,86.0,109.0,128.0,86.0,100.0,142899,Jamgaon,jamgaon,168129.0,22.46231282,80.9202571,1637.0,1.0,1507.0,854.0,783.0,399.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000259
VIL_000688,493437,Jamgaon,22.46231282,80.9202571,409.0,0.0,377.0,214.0,196.0,86.0,109.0,128.0,86.0,100.0,142899,Jamgaon,jamgaon,168129.0,22.46231282,80.9202571,1637.0,1.0,1507.0,854.0,783.0,399.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000259
VIL_000689,493438,Simariya,22.46231282,80.9202571,409.0,0.0,377.0,214.0,196.0,86.0,109.0,128.0,86.0,100.0,142899,Jamgaon,jamgaon,168129.0,22.46231282,80.9202571,1637.0,1.0,1507.0,854.0,783.0,399.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000259
VIL_000690,493359,Dhangaon,22.48788335,80.8204268,692.0,1.0,565.0,352.0,340.0,138.0,200.0,214.0,140.0,153.0,142900,Kewlarikala,kewlarikala,168100.0,22.48788335,80.8204268,2077.0,2.0,1694.0,1056.0,1021.0,459.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000260
VIL_000691,493357,Kewlari Kalan,22.48788335,80.8204268,692.0,1.0,565.0,352.0,340.0,138.0,200.0,214.0,140.0,153.0,142900,Kewlarikala,kewlarikala,168100.0,22.48788335,80.8204268,2077.0,2.0,1694.0,1056.0,1021.0,459.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000260
VIL_000692,493358,Kewlari Khurd,22.48788335,80.8204268,692.0,1.0,565.0,352.0,340.0,138.0,200.0,214.0,140.0,153.0,142900,Kewlarikala,kewlarikala,168100.0,22.48788335,80.8204268,2077.0,2.0,1694.0,1056.0,1021.0,459.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000260
VIL_000693,493458,Khalaundi Mal.,22.31927395,80.9249269,673.0,9.0,356.0,355.0,318.0,171.0,194.0,184.0,124.0,166.0,142901,Khaloudi Mal,khaloudi mal,168139.0,22.31927395,80.9249269,2020.0,28.0,1068.0,1065.0,955.0,499.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000261
VIL_000694,493460,Kikra,22.31927395,80.9249269,673.0,9.0,356.0,355.0,318.0,171.0,194.0,184.0,124.0,166.0,142901,Khaloudi Mal,khaloudi mal,168139.0,22.31927395,80.9249269,2020.0,28.0,1068.0,1065.0,955.0,499.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000261
VIL_000695,493459,Saliwada Ryt.,22.31927395,80.9249269,673.0,9.0,356.0,355.0,318.0,171.0,194.0,184.0,124.0,166.0,142901,Khaloudi Mal,khaloudi mal,168139.0,22.31927395,80.9249269,2020.0,28.0,1068.0,1065.0,955.0,499.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000261
VIL_000696,493384,Kolamgahan Ryt.,22.55160047,80.91439728,839.0,3.0,669.0,440.0,399.0,166.0,215.0,274.0,184.0,178.0,142902,Kolamgahan,kolamgahan,168112.0,22.55160047,80.91439728,2516.0,8.0,2006.0,1320.0,1196.0,533.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000262
VIL_000697,493385,Kumaha Ryt.,22.55160047,80.91439728,839.0,3.0,669.0,440.0,399.0,166.0,215.0,274.0,184.0,178.0,142902,Kolamgahan,kolamgahan,168112.0,22.55160047,80.91439728,2516.0,8.0,2006.0,1320.0,1196.0,533.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000262
VIL_000698,493386,Mainpuri,22.55160047,80.91439728,839.0,3.0,669.0,440.0,399.0,166.0,215.0,274.0,184.0,178.0,142902,Kolamgahan,kolamgahan,168112.0,22.55160047,80.91439728,2516.0,8.0,2006.0,1320.0,1196.0,533.0,3,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000262
VIL_000699,493378,Kumhali Ryt.,22.60953198,80.88094782,1500.0,0.0,1150.0,765.0,735.0,271.0,420.0,494.0,315.0,322.0,142903,Kumhani,kumhani,168108.0,22.60953198,80.88094782,1500.0,0.0,1150.0,765.0,735.0,322.0,1,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000263
VIL_000700,949473,Khiksadand,22.84351795,80.05365082,538.0,0.0,503.0,270.0,268.0,129.0,175.0,142.0,93.0,131.0,142904,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,811.0,803.0,393.0,3,BLK_000005,3904,Mawai,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000264
VIL_000701,493492,Kikra Urf Khaksadand F.V.,22.84351795,80.05365082,538.0,0.0,503.0,270.0,268.0,129.0,175.0,142.0,93.0,131.0,142904,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,811.0,803.0,393.0,3,BLK_000005,3904,Mawai,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000264
VIL_000702,493454,Lalpur,22.84351795,80.05365082,538.0,0.0,503.0,270.0,268.0,129.0,175.0,142.0,93.0,131.0,142904,Lalpur,lalpur,167832.0,22.84351795,80.05365082,1614.0,0.0,1509.0,811.0,803.0,393.0,3,BLK_000005,3904,Mawai,Narayanganj,3642.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000264
VIL_000703,493417,Madha Ryt.(Madka Ryt.),22.53497345,81.1500755,494.0,0.0,444.0,257.0,238.0,103.0,134.0,154.0,104.0,121.0,142905,Madafa Mal,madafa mal,168121.0,22.53497345,81.1500755,1978.0,0.0,1774.0,1027.0,951.0,484.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000265
VIL_000704,493416,Madhka (Madka) Mal.,22.53497345,81.1500755,494.0,0.0,444.0,257.0,238.0,103.0,134.0,154.0,104.0,121.0,142905,Madafa Mal,madafa mal,168121.0,22.53497345,81.1500755,1978.0,0.0,1774.0,1027.0,951.0,484.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000265
VIL_000705,493419,Masna,22.53497345,81.1500755,494.0,0.0,444.0,257.0,238.0,103.0,134.0,154.0,104.0,121.0,142905,Madafa Mal,madafa mal,168121.0,22.53497345,81.1500755,1978.0,0.0,1774.0,1027.0,951.0,484.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000265
VIL_000706,493418,Murta Ryt.,22.53497345,81.1500755,494.0,0.0,444.0,257.0,238.0,103.0,134.0,154.0,104.0,121.0,142905,Madafa Mal,madafa mal,168121.0,22.53497345,81.1500755,1978.0,0.0,1774.0,1027.0,951.0,484.0,4,BLK_000005,3904,Mawai,Bichhiya,3645.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000265
VIL_000707,493436,Majhgaon Mal.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,704.0,644.0,315.0,3,BLK_000005,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,704.0,644.0,315.0,3,BLK_000005,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village data is GP census data divided equally among villages in that GP,GP_000266
