Map_Id,village_id,village_name,village_latitude,village_longitude,village_population,village_sc_population,village_st_population,village_female_population,village_male_population,village_female_literate,village_male_literate,village_female_illiterate,village_male_illiterate,village_households,village_water_area_ha,village_vegetation_area_ha,village_forest_area_ha,village_built_area_ha,village_barren_area_ha,village_total_area_ha,village_water_percent,village_vegetation_percent,village_forest_percent,village_built_percent,village_barren_percent,gp_id,gp_name,gp_name_census,gp_census_id,gp_latitude,gp_longitude,gp_total_population,gp_sc_population,gp_st_population,villages_in_gp,block_id,block_name,subdistrict_name,subdistrict_census_code,district_code,district_name,district_census_name,state,data_note,map_gp_id
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000708,493485,Rahangi F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.01,5.2,2.84,0.35,5.16,13.56,0.09,38.32,20.98,2.59,38.03,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,1.04,3.44,0.8,0.08,0.45,5.81,17.9,59.21,13.71,1.46,7.72,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
VIL_000709,493486,Saida F.V.,23.05770588,80.50212521,449.0,30.0,223.0,235.0,215.0,84.0,123.0,151.0,92.0,105.0,0.0,0.92,0.29,0.02,0.29,1.52,0.0,60.06,19.32,1.47,19.16,142906,Majhgaon,majhgaon,167801.0,23.05770588,80.50212521,1348.0,91.0,669.0,3,3904,Mawai,Niwas,3641.0,415,Mandla,mandla,Madhya Pradesh,Village land cover areas distributed from GP based on population share. Percentages reflect GP-level land cover composition.,GP_000266
